Date retreived,Hansard document url,Wā,Title,Te Reo length,Ambiguous length,Other length,Is Māori (%),Awaiting authorised reo
2018-01-10 16:22:20.696095,/en/pb/hansard-debates/rhr/document/48HansD_20061121/volume-635-week-32-tuesday-21-november-2006,21-Nov-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 21 November 2006  ",202,2187,40033,0.5020504535851871,
2018-01-10 16:22:22.929325,/en/pb/hansard-debates/rhr/document/48HansD_20061122/volume-635-week-32-wednesday-22-november-2006,22-Nov-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 22 November 2006  ",550,3102,51410,1.058506543494996,
2018-01-10 16:22:25.461100,/en/pb/hansard-debates/rhr/document/48HansD_20061123/volume-635-week-32-thursday-23-november-2006,23-Nov-2006  ,"Parliamentary Debates (Hansard) for Thursday, 23 November 2006  ",201,1564,29192,0.6838362875514579,
2018-01-10 16:22:27.310431,/en/pb/hansard-debates/rhr/document/48HansD_20061205/volume-636-week-33-tuesday-5-december-2006,05-Dec-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 5 December 2006  ",507,2658,48814,1.0279596926258592,
2018-01-10 16:22:29.849378,/en/pb/hansard-debates/rhr/document/48HansD_20061206/volume-636-week-33-wednesday-6-december-2006,06-Dec-2006  ,"Parliamentary Debates (Hansard) for Wednesday, 6 December 2006  ",1081,2838,46061,2.2930719952483987,
2018-01-10 16:22:32.311540,/en/pb/hansard-debates/rhr/document/48HansD_20061207/volume-636-week-33-thursday-7-december-2006,07-Dec-2006  ,"Parliamentary Debates (Hansard) for Thursday, 7 December 2006  ",337,1638,29647,1.1239327641408752,
2018-01-10 16:22:34.211957,/en/pb/hansard-debates/rhr/document/48HansD_20061212/volume-636-week-34-tuesday-12-december-2006,12-Dec-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 12 December 2006  ",211,2810,47766,0.4397940679909123,
2018-01-10 16:22:36.598642,/en/pb/hansard-debates/rhr/document/48HansD_20061213/volume-636-week-34-tuesday-12-december-2006-continued,12-Dec-2006  ,"Parliamentary Debates (Hansard) for Tuesday, 12 December 2006(continued on Wednesday, 13 December 2006)  ",388,3808,65909,0.5852451845483204,
2018-01-10 16:22:39.517322,/en/pb/hansard-debates/rhr/document/48HansD_20070213/volume-637-week-35-tuesday-13-february-2007,13-Feb-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 13 February 2007  ",263,3103,52196,0.5013439066699709,
2018-01-10 16:22:41.989422,/en/pb/hansard-debates/rhr/document/48HansD_20070214/volume-637-week-35-wednesday-14-february-2007,14-Feb-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 14 February 2007  ",339,3265,50048,0.6727925853890885,
2018-01-10 16:22:44.413580,/en/pb/hansard-debates/rhr/document/48HansD_20070215/volume-637-week-35-thursday-15-february-2007,15-Feb-2007  ,"Parliamentary Debates (Hansard) for Thursday, 15 February 2007  ",481,1903,30169,1.5693311582381728,
2018-01-10 16:22:46.347012,/en/pb/hansard-debates/rhr/document/48HansD_20070220/volume-637-week-36-tuesday-20-february-2007,20-Feb-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 20 February 2007  ",1406,3142,45244,3.0139335476956055,
2018-01-10 16:22:48.811118,/en/pb/hansard-debates/rhr/document/47HansD_20070221/volume-637-week-36-wednesday-21-february-2007,21-Feb-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 21 February 2007  ",348,3235,52078,0.6637927745774997,
2018-01-10 16:22:51.194857,/en/pb/hansard-debates/rhr/document/48HansD_20070222/volume-637-week-36-thursday-22-february-2007,22-Feb-2007  ,"Parliamentary Debates (Hansard) for Thursday, 22 February 2007  ",99,1242,20968,0.46992927327099254,
2018-01-10 16:22:52.814706,/en/pb/hansard-debates/rhr/document/48HansD_20070227/volume-637-week-37-tuesday-27-february-2007,27-Feb-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 27 February 2007  ",197,2539,45755,0.428708217270195,
2018-01-10 16:22:55.183910,/en/pb/hansard-debates/rhr/document/48HansD_20070228/volume-637-week-37-wednesday-28-february-2007,28-Feb-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 28 February 2007  ",227,2921,50260,0.4496206944361915,
2018-01-10 16:22:57.543901,/en/pb/hansard-debates/rhr/document/48HansD_20070301/volume-637-week-37-thursday-1-march-2007,01-Mar-2007  ,"Parliamentary Debates (Hansard) for Thursday, 1 March 2007  ",1519,1952,27384,5.25550980867038,
2018-01-10 16:22:59.527147,/en/pb/hansard-debates/rhr/document/48HansD_20070313/volume-637-week-38-tuesday-13-march-2007,13-Mar-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 13 March 2007  ",188,2764,49024,0.3820206453710477,
2018-01-10 16:23:01.984370,/en/pb/hansard-debates/rhr/document/48HansD_20070314/volume-637-week-38-wednesday-14-march-2007,14-Mar-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 14 March 2007  ",138,3436,49205,0.27967492856129544,
2018-01-10 16:23:04.410754,/en/pb/hansard-debates/rhr/document/48HansD_20070315/volume-637-week-38-thursday-15-march-2007,15-Mar-2007  ,"Parliamentary Debates (Hansard) for Thursday, 15 March 2007  ",150,1657,28216,0.5288020870055701,
2018-01-10 16:23:06.190583,/en/pb/hansard-debates/rhr/document/48HansD_20070320/volume-638-week-39-tuesday-20-march-2007,20-Mar-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 20 March 2007  ",181,2950,51522,0.3500763978879369,
2018-01-10 16:23:08.675128,/en/pb/hansard-debates/rhr/document/48HansD_20070321/volume-638-week-39-wednesday-21-march-2007,21-Mar-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 21 March 2007  ",214,2938,49159,0.4334352783910234,
2018-01-10 16:23:10.984052,/en/pb/hansard-debates/rhr/document/48HansD_20070322/volume-638-week-39-thursday-22-march-2007,22-Mar-2007  ,"Parliamentary Debates (Hansard) for Thursday, 22 March 2007  ",227,1893,29294,0.7689441414586227,
2018-01-10 16:23:12.866343,/en/pb/hansard-debates/rhr/document/48HansD_20070327/volume-638-week-40-tuesday-27-march-2007,27-Mar-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 27 March 2007  ",1249,3443,50841,2.3977730850451144,
2018-01-10 16:23:15.412788,/en/pb/hansard-debates/rhr/document/48HansD_20070328/volume-638-week-40-wednesday-28-march-2007,28-Mar-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 28 March 2007  ",213,3591,50147,0.42295472597299444,
2018-01-10 16:23:17.812664,/en/pb/hansard-debates/rhr/document/48HansD_20070329/volume-638-week-40-thursday-29-march-2007,29-Mar-2007  ,"Parliamentary Debates (Hansard) for Thursday, 29 March 2007  ",154,1679,29776,0.5145339124624123,
2018-01-10 16:23:19.619184,/en/pb/hansard-debates/rhr/document/48HansD_20070403/volume-638-week-41-tuesday-3-april-2007,03-Apr-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 3 April 2007  ",227,2877,48328,0.46751106992070846,
2018-01-10 16:23:21.975854,/en/pb/hansard-debates/rhr/document/48HansD_20070404/volume-638-week-41-wednesday-4-april-2007,04-Apr-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 4 April 2007  ",197,3293,51327,0.3823460911419921,
2018-01-10 16:23:24.462921,/en/pb/hansard-debates/rhr/document/48HansD_20070405/volume-638-week-41-thursday-5-april-2007,05-Apr-2007  ,"Parliamentary Debates (Hansard) for Thursday, 5 April 2007  ",102,1458,23684,0.42882367779366015,
2018-01-10 16:23:26.226434,/en/pb/hansard-debates/rhr/document/48HansD_20070501/volume-638-week-42-tuesday-1-may-2007,01-May-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 1 May 2007  ",287,2928,50825,0.5615119737048051,
2018-01-10 16:23:28.808544,/en/pb/hansard-debates/rhr/document/48HansD_20070502/volume-638-week-42-wednesday-2-may-2007,02-May-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 2 May 2007  ",366,3275,48014,0.7565109549400578,
2018-01-10 16:23:31.117450,/en/pb/hansard-debates/rhr/document/48HansD_20070503/volume-638-week-42-thursday-3-may-2007,03-May-2007  ,"Parliamentary Debates (Hansard) for Thursday, 3 May 2007  ",147,1786,30654,0.4772572319080549,
2018-01-10 16:23:32.972139,/en/pb/hansard-debates/rhr/document/48HansD_20070508/volume-639-week-43-tuesday-8-may-2007,08-May-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 8 May 2007  ",448,2762,47565,0.9330806239976673,
2018-01-10 16:23:35.334307,/en/pb/hansard-debates/rhr/document/48HansD_20070509/volume-639-week-43-wednesday-9-may-2007,09-May-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 9 May 2007  ",222,2974,52357,0.4222217995777782,
2018-01-10 16:23:37.786347,/en/pb/hansard-debates/rhr/document/48HansD_20070510/volume-639-week-43-thursday-10-may-2007,10-May-2007  ,"Parliamentary Debates (Hansard) for Thursday, 10 May 2007  ",107,1799,28908,0.368774771669826,
2018-01-10 16:23:39.909117,/en/pb/hansard-debates/rhr/document/48HansD_20070515/volume-639-week-44-tuesday-15-may-2007,15-May-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 15 May 2007  ",320,2816,49119,0.6472622828131637,
2018-01-10 16:23:42.390770,/en/pb/hansard-debates/rhr/document/48HansD_20070516/volume-639-week-44-wednesday-16-may-2007,16-May-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 16 May 2007  ",335,3277,50127,0.6638658792754945,
2018-01-10 16:23:44.905670,/en/pb/hansard-debates/rhr/document/48HansD_20070517/volume-639-week-44-thursday-17-may-2007,17-May-2007  ,"Parliamentary Debates (Hansard) for Thursday, 17 May 2007  ",248,3259,52752,0.4679245283018868,
2018-01-10 16:23:47.546686,/en/pb/hansard-debates/rhr/document/48HansD_20070518/volume-639-week-44-thursday-17-may-2007-continued-on,17-May-2007  ,"Parliamentary Debates (Hansard) for Thursday, 17 May 2007(continued on Friday, 18 May 2007)  ",125,2957,42632,0.29234979067754985,
2018-01-10 16:23:50.690934,/en/pb/hansard-debates/rhr/document/48HansD_20070522/volume-639-week-45-tuesday-22-may-2007,22-May-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 22 May 2007  ",454,3460,54262,0.8297390160099423,
2018-01-10 16:23:55.156231,/en/pb/hansard-debates/rhr/document/48HansD_20070523/volume-639-week-45-wednesday-23-may-2007,23-May-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 23 May 2007  ",244,2869,50057,0.4850798194866901,
2018-01-10 16:24:00.443066,/en/pb/hansard-debates/rhr/document/48HansD_20070524/volume-639-week-45-thursday-24-may-2007,24-May-2007  ,"Parliamentary Debates (Hansard) for Thursday, 24 May 2007  ",90,1808,30309,0.29606237047271294,
2018-01-10 16:24:03.395048,/en/pb/hansard-debates/rhr/document/48HansD_20070612/volume-639-week-46-tuesday-12-june-2007,12-Jun-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 12 June 2007  ",265,3064,49060,0.5372529143436391,
2018-01-10 16:24:06.882516,/en/pb/hansard-debates/rhr/document/48HansD_20070613/volume-639-week-46-wednesday-13-june-2007,13-Jun-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 13 June 2007  ",1856,3482,48128,3.7131882202304736,
2018-01-10 16:24:09.772851,/en/pb/hansard-debates/rhr/document/48HansD_20070614/volume-639-week-46-thursday-14-june-2007,14-Jun-2007  ,"Parliamentary Debates (Hansard) for Thursday, 14 June 2007  ",132,1552,24647,0.5327091488760645,
2018-01-10 16:24:11.456391,/en/pb/hansard-debates/rhr/document/48HansD_20070619/volume-640-week-47-tuesday-19-june-2007,19-Jun-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 19 June 2007  ",1016,3188,48155,2.0662585670415488,
2018-01-10 16:24:13.944557,/en/pb/hansard-debates/rhr/document/48HansD_20070620/volume-640-week-47-wednesday-20-june-2007,20-Jun-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 20 June 2007  ",1432,2946,45318,3.0631016042780748,
2018-01-10 16:24:16.209231,/en/pb/hansard-debates/rhr/document/48HansD_20070621/volume-640-week-47-thursday-21-june-2007,21-Jun-2007  ,"Parliamentary Debates (Hansard) for Thursday, 21 June 2007  ",165,1894,31467,0.5216236722306525,
2018-01-10 16:24:18.212268,/en/pb/hansard-debates/rhr/document/48HansD_20070626/volume-640-week-48-tuesday-26-june-2007,26-Jun-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 26 June 2007  ",112,2904,48807,0.2289498967681269,
2018-01-10 16:24:20.777654,/en/pb/hansard-debates/rhr/document/48HansD_20070627/volume-640-week-48-wednesday-27-june-2007,27-Jun-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 27 June 2007  ",2482,3659,48143,4.902716049382716,
2018-01-10 16:24:23.250673,/en/pb/hansard-debates/rhr/document/48HansD_20070628/volume-640-week-48-thursday-28-june-2007,28-Jun-2007  ,"Parliamentary Debates (Hansard) for Thursday, 28 June 2007  ",102,1941,30006,0.3387803905938621,
2018-01-10 16:24:25.127120,/en/pb/hansard-debates/rhr/document/48HansD_20070717/volume-640-week-49-tuesday-17-july-2007,17-Jul-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 17 July 2007  ",376,3254,50735,0.7356537731603764,
2018-01-10 16:24:27.633797,/en/pb/hansard-debates/rhr/document/48HansD_20070718/volume-640-week-49-wednesday-18-july-2007,18-Jul-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 18 July 2007  ",300,3207,49804,0.5987545904518601,
2018-01-10 16:24:30.145883,/en/pb/hansard-debates/rhr/document/48HansD_20070719/volume-640-week-49-thursday-19-july-2007,19-Jul-2007  ,"Parliamentary Debates (Hansard) for Thursday, 19 July 2007  ",88,1702,28874,0.30384641944617086,
2018-01-10 16:24:32.076941,/en/pb/hansard-debates/rhr/document/48HansD_20070724/volume-640-week-50-tuesday-24-july-2007,24-Jul-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 24 July 2007  ",3111,3920,46092,6.322785196024633,
2018-01-10 16:24:34.640130,/en/pb/hansard-debates/rhr/document/48HansD_20070725/volume-640-week-50-wednesday-25-july-2007,25-Jul-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 25 July 2007  ",2316,3896,48003,4.602635187503727,
2018-01-10 16:24:37.073432,/en/pb/hansard-debates/rhr/document/48HansD_20070726/volume-640-week-50-thursday-26-july-2007,26-Jul-2007  ,"Parliamentary Debates (Hansard) for Thursday, 26 July 2007  ",2293,2275,28047,7.557679630850362,
2018-01-10 16:24:39.027098,/en/pb/hansard-debates/rhr/document/48HansD_20070807/volume-641-week-51-tuesday-7-august-2007,07-Aug-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 7 August 2007  ",495,2931,47333,1.0349586016559338,
2018-01-10 16:24:41.498899,/en/pb/hansard-debates/rhr/document/48HansD_20070808/volume-641-week-51-wednesday-8-august-2007,08-Aug-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 8 August 2007  ",285,3192,48241,0.5873140172278778,
2018-01-10 16:24:43.942673,/en/pb/hansard-debates/rhr/document/48HansD_20070809/volume-641-week-51-thursday-9-august-2007,09-Aug-2007  ,"Parliamentary Debates (Hansard) for Thursday, 9 August 2007  ",121,1646,29332,0.4108240247173463,
2018-01-10 16:24:45.880470,/en/pb/hansard-debates/rhr/document/48HansD_20070814/volume-641-week-52-tuesday-14-august-2007,14-Aug-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 14 August 2007  ",1346,3550,48750,2.6868412647716386,
2018-01-10 16:24:48.480285,/en/pb/hansard-debates/rhr/document/48HansD_20070815/volume-641-week-52-wednesday-15-august-2007,15-Aug-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 15 August 2007  ",200,3258,51262,0.38863627530993744,
2018-01-10 16:24:51.157192,/en/pb/hansard-debates/rhr/document/48HansD_20070816/volume-641-week-52-thursday-16-august-2007,16-Aug-2007  ,"Parliamentary Debates (Hansard) for Thursday, 16 August 2007  ",131,1712,30677,0.42521423007011167,
2018-01-10 16:24:53.056877,/en/pb/hansard-debates/rhr/document/48HansD_20070821/volume-641-week-53-tuesday-21-august-2007,21-Aug-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 21 August 2007  ",249,2909,50261,0.4929716887745001,
2018-01-10 16:24:55.613193,/en/pb/hansard-debates/rhr/document/48HansD_20070822/volume-641-week-53-wednesday-22-august-2007,22-Aug-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 22 August 2007  ",215,3063,48317,0.44300667600758264,
2018-01-10 16:24:57.985592,/en/pb/hansard-debates/rhr/document/48HansD_20070823/volume-641-week-53-thursday-23-august-2007,23-Aug-2007  ,"Parliamentary Debates (Hansard) for Thursday, 23 August 2007  ",273,1784,29997,0.9018830525272548,
2018-01-10 16:24:59.893488,/en/pb/hansard-debates/rhr/document/48HansD_20070904/volume-641-week-54-tuesday-4-september-2007,04-Sep-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 4 September 2007  ",547,2831,49108,1.1016010472258584,
2018-01-10 16:25:02.350342,/en/pb/hansard-debates/rhr/document/48HansD_20070905/volume-641-week-54-wednesday-5-september-2007,05-Sep-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 5 September 2007  ",171,3161,53169,0.3205849268841395,
2018-01-10 16:25:04.811291,/en/pb/hansard-debates/rhr/document/48HansD_20070906/volume-641-week-54-thursday-6-september-2007,06-Sep-2007  ,"Parliamentary Debates (Hansard) for Thursday, 6 September 2007  ",512,1780,30396,1.6565290539666107,
2018-01-10 16:25:06.672662,/en/pb/hansard-debates/rhr/document/48HansD_20070911/volume-642-week-55-tuesday-11-september-2007,11-Sep-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 11 September 2007  ",241,2227,40223,0.5955911427441677,
2018-01-10 16:25:08.882574,/en/pb/hansard-debates/rhr/document/48HansD_20070912/volume-642-week-55-wednesday-12-september-2007,12-Sep-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 12 September 2007  ",230,2729,46773,0.4893304682679829,
2018-01-10 16:25:11.195050,/en/pb/hansard-debates/rhr/document/48HansD_20070913/volume-642-week-55-thursday-13-september-2007,13-Sep-2007  ,"Parliamentary Debates (Hansard) for Thursday, 13 September 2007  ",219,1624,30034,0.7238951508941261,
2018-01-10 16:25:13.077909,/en/pb/hansard-debates/rhr/document/48HansD_20070918/volume-642-week-56-tuesday-18-september-2007,18-Sep-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 18 September 2007  ",205,2911,50229,0.40647182456279496,
2018-01-10 16:25:15.623803,/en/pb/hansard-debates/rhr/document/48HansD_20070919/volume-642-week-56-wednesday-19-september-2007,19-Sep-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 19 September 2007  ",587,2806,48965,1.1846141427187602,
2018-01-10 16:25:18.161910,/en/pb/hansard-debates/rhr/document/48HansD_20070920/volume-642-week-56-thursday-20-september-2007,20-Sep-2007  ,"Parliamentary Debates (Hansard) for Thursday, 20 September 2007  ",302,1751,30399,0.9836813133122699,
2018-01-10 16:25:19.997342,/en/pb/hansard-debates/rhr/document/48HansD_20071009/volume-642-week-57-tuesday-9-october-2007,09-Oct-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 9 October 2007  ",361,2591,48987,0.7315392721082922,
2018-01-10 16:25:22.372693,/en/pb/hansard-debates/rhr/document/48HansD_20071010/volume-642-week-57-wednesday-10-october-2007,10-Oct-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 10 October 2007  ",283,3064,50276,0.5597420835063984,
2018-01-10 16:25:24.795181,/en/pb/hansard-debates/rhr/document/48HansD_20071011/volume-642-week-57-thursday-11-october-2007,11-Oct-2007  ,"Parliamentary Debates (Hansard) for Thursday, 11 October 2007  ",98,1865,30606,0.319176654507556,
2018-01-10 16:25:26.633005,/en/pb/hansard-debates/rhr/document/48HansD_20071016/volume-642-week-58-tuesday-16-october-2007,16-Oct-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 16 October 2007  ",179,3052,51834,0.34414473304750737,
2018-01-10 16:25:29.225988,/en/pb/hansard-debates/rhr/document/48HansD_20071017/volume-642-week-58-wednesday-17-october-2007,17-Oct-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 17 October 2007  ",438,2659,46027,0.9426450016141181,
2018-01-10 16:25:31.516906,/en/pb/hansard-debates/rhr/document/48HansD_20071018/volume-642-week-58-thursday-18-october-2007,18-Oct-2007  ,"Parliamentary Debates (Hansard) for Thursday, 18 October 2007  ",159,1886,31031,0.509778775248477,
2018-01-10 16:25:33.394221,/en/pb/hansard-debates/rhr/document/48HansD_20071023/volume-643-week-59-tuesday-23-october-2007,23-Oct-2007  ,"Parliamentary Debates (Hansard) for Tuesday, 23 October 2007  ",383,2662,49559,0.7668895919266349,
2018-01-10 16:25:35.767155,/en/pb/hansard-debates/rhr/document/48HansD_20071024/volume-643-week-59-wednesday-24-october-2007,24-Oct-2007  ,"Parliamentary Debates (Hansard) for Wednesday, 24 October 2007  ",286,2824,49623,0.5730429381474283,
